Return Visits,Mobile Phone,Non-Mobile Phone,MOFA Page Template,Showroom Page Template,Configuration Load,DCC,Date,Carline,Visits,Unique Visitors,Share of Non-Single Page Visits,Single Page Visits,Time Spent per Visit,Bounce Rate
1,0,1,0,0,1,0,"June 04, 2022",Caravelle 6.1,28,25,0.82,5,736,0
1,0,1,0,0,1,0,"June 04, 2022",California,22,22,0.95,1,222,0
1,0,1,0,0,1,0,"June 04, 2022",Multivan 6.1,21,21,1,0,322,0
1,0,1,0,0,1,0,"June 04, 2022",Transporter 6.1 Furgon,21,20,0.95,1,462,0
1,0,1,0,0,1,0,"June 04, 2022",Caddy California,19,18,0.79,4,160,0
1,0,1,0,0,1,0,"June 04, 2022",Crafter Furgon,15,15,0.93,1,748,0
1,0,1,0,0,1,0,"June 04, 2022",Caddy Cargo,6,6,0.83,1,60,0
1,0,1,0,0,1,0,"June 04, 2022",Transporter 6.1 Kombi,5,5,1,0,1004,0
1,0,1,0,0,1,0,"June 04, 2022",Crafter,5,5,1,0,16,0
1,0,1,0,0,1,0,"June 04, 2022",Multivan 6.1 Edition,4,4,1,0,92,0
1,0,1,0,0,1,0,"June 04, 2022",Transporter 6.1 Skrzyniowy,2,2,1,0,1654,0
1,0,1,0,0,1,0,"June 04, 2022",Crafter Podwozie,2,2,1,0,316,0
1,0,1,0,0,1,0,"June 04, 2022",Crafter Skrzyniowy,1,1,0,1,9,0
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,1,0,0,"June 04, 2022",::unspecified::,1492,1402,0.31,1030,104,0.28133515
1,0,1,0,1,0,0,"June 04, 2022",Multivan,58,53,0.97,2,74,0
1,0,1,0,1,0,0,"June 04, 2022",California 6.1,49,47,0.76,12,28,0.315789474
1,0,1,0,1,0,0,"June 04, 2022",California,37,37,0.97,1,44,0
1,0,1,0,1,0,0,"June 04, 2022",Caddy,23,20,0.83,4,84,0.090909091
1,0,1,0,1,0,0,"June 04, 2022",Transporter 6.1 Furgon,22,21,0.95,1,32,0.142857143
1,0,1,0,1,0,0,"June 04, 2022",Caddy California,18,17,0.94,1,47,0.5
1,0,1,0,1,0,0,"June 04, 2022",Caravelle 6.1,16,16,0.88,2,23,0
1,0,1,0,1,0,0,"June 04, 2022",Crafter Furgon,15,13,0.73,4,44,0.2
1,0,1,0,1,0,0,"June 04, 2022",Multivan 6.1,15,15,0.93,1,8,0
1,0,1,0,1,0,0,"June 04, 2022",Transporter 6.1 Kombi,7,7,1,0,44,0
1,0,1,0,1,0,0,"June 04, 2022",Crafter,7,7,0.86,1,13,0
1,0,1,0,1,0,0,"June 04, 2022",Caddy Cargo,5,5,0.8,1,40,1
1,0,1,0,1,0,0,"June 04, 2022",Multivan 6.1 Edition,5,5,1,0,75,0
1,0,1,0,1,0,0,"June 04, 2022",Crafter Podwozie,2,2,1,0,26,0
1,0,1,0,1,0,0,"June 04, 2022",Transporter 6.1 Skrzyniowy,1,1,1,0,11,0
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,1,0,0,0,"June 04, 2022",::unspecified::,545,485,0.72,154,15,0.043137255
1,0,1,1,0,0,0,"June 04, 2022",Multivan,3,3,1,0,12,0
1,0,1,1,0,0,0,"June 04, 2022",Caravelle 6.1,2,2,0,2,0,0
1,0,1,1,0,0,0,"June 04, 2022",Caddy,1,1,0,1,2,0
1,0,1,1,0,0,0,"June 04, 2022",Multivan 6.1,1,1,1,0,0,0
1,0,1,1,0,0,0,"June 04, 2022",Crafter Furgon,1,1,1,0,0,0
1,0,1,1,0,0,0,"June 04, 2022",California,1,1,1,0,0,0
1,0,1,1,0,0,0,"June 04, 2022",Transporter 6.1 Furgon,0,0,0,0,0,0
1,0,1,1,0,0,0,"June 04, 2022",California 6.1,0,0,0,0,0,0
1,0,1,1,0,0,0,"June 04, 2022",Transporter 6.1 Kombi,0,0,0,0,0,0
1,0,1,1,0,0,0,"June 04, 2022",Caddy California,0,0,0,0,0,0
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
